x,y,z,mag,rps
-0.430956298828125,7.982268334960937,5.889736083984375,9.92931630283814,rps
-0.0909796630859375,8.295908752441406,5.987898352050781,10.231583748492783,rps
-0.7541735229492187,8.56166513671875,5.609614489746093,10.263462492725944,rps
-0.6847416748046875,9.411606726074218,5.748478186035156,11.049534550505818,rps
-0.22026655273437498,9.428366137695312,5.7843912109375,11.063534112654242,rps
-1.2713210815429687,10.402806213378906,5.377376928710937,11.779253670709492,rps
-0.3016694091796875,11.094730493164063,3.507505432128906,11.639873002090404,rps
-0.49320554199218747,10.041281762695311,2.5474305664062498,10.371113423116638,rps
-1.5729904907226562,8.180987072753906,0.5770026000976562,8.350795205786683,rps
0.00239420166015625,6.533776330566406,-0.9050082275390624,6.596156362760421,rps
-0.229843359375,3.976768957519531,0.9361328491210937,4.09192668831485,rps
0.39743747558593745,2.4516625,2.940079638671875,3.848723664104675,rps
-0.24899697265624998,0.7924807495117187,7.438784558105469,7.485021104355485,rps
1.8291700683593748,2.6575638427734374,9.911994873046874,10.423826124830848,rps
1.6998831787109374,4.429273071289062,18.162413793945312,18.771822969115327,rps
4.189852905273438,6.433219860839843,19.61270144958496,21.061795823155357,rps
2.252943762207031,5.159504577636718,16.699556579589842,17.62303699812391,rps
2.5546131713867184,3.1507693847656246,10.749965454101561,11.489784742795482,rps
-0.6296750366210937,3.957615344238281,-0.4070142822265625,4.028010736161272,rps
-0.45010991210937495,3.897760302734375,-2.492363928222656,4.648334353427746,rps
0.7038952880859375,3.1483751831054687,0.469263525390625,3.2600526263307494,rps
1.39821376953125,2.080561242675781,8.573636145019531,8.932579335053047,rps
3.1794998046874996,3.3351229125976563,15.557522387695311,16.22555905643262,rps
1.9800047729492187,5.1882349975585935,19.61270144958496,20.383725357287993,rps
4.024652990722656,5.279214660644531,19.61270144958496,20.705699632696525,rps
2.492363928222656,2.712630480957031,12.55758770751953,13.086758617357022,rps
0.40940848388671874,3.411737365722656,0.6703764648437499,3.500995824613762,rps
0.033518823242187495,3.469198205566406,-2.3511060302734372,4.190961615978465,rps
0.7924807495117187,3.593696691894531,-1.6735469604492186,4.042702200324576,rps
0.5099649536132812,3.143586779785156,0.0,3.1846824168123584,rps
0.4644751220703125,2.5043349365234375,7.204152795410156,7.641154893923434,rps
2.7844565307617186,3.0430303100585934,19.61270144958496,20.041738691794905,rps
1.209071838378906,4.752490295410156,19.61270144958496,20.216480328407332,rps
0.8355763793945312,4.608838195800781,18.083405139160156,18.680179839280942,rps
-0.411802685546875,3.6367923217773437,12.962207788085937,13.469026341390753,rps
0.23702596435546874,4.496310717773437,2.262520568847656,5.0390466065518424,rps
-0.7134720947265625,4.173093493652344,-0.8212111694335937,4.312556031116526,rps
-0.011971008300781249,4.618415002441406,-1.0510545288085937,4.736519403775798,rps
0.30406361083984373,4.3430818115234375,-0.10773907470703124,4.355045580615821,rps
0.8499415893554687,2.940079638671875,3.27526787109375,4.482616268929121,rps
0.33518823242187495,0.7613561279296874,10.575188732910156,10.60785704284141,rps
0.24660277099609373,-1.2378022583007813,19.61270144958496,19.653270097056865,rps
2.1835119140624997,2.2361843505859373,17.11614766845703,17.399159627323538,rps
2.5163059448242184,3.134009973144531,11.003750830078124,11.714791780060459,rps
1.4987702392578124,2.114080065917969,9.751583361816406,10.090045828322644,rps
2.1619640991210938,1.917755529785156,9.832986218261718,10.24887764618326,rps
1.448492004394531,1.5251064575195312,9.548076220703125,9.777005590154847,rps
1.2976572998046874,1.8411410766601561,9.938331091308592,10.190394487573714,rps
1.1563994018554686,1.7884686401367187,10.340556970214843,10.55760380520234,rps
