x,y,z,mag,dab
-2.4899697265625,8.43956085205078,4.608838195800781,9.93315287961169,dab
-2.4971523315429685,8.456320263671875,4.580107775878906,9.935920159068534,dab
-2.2840683837890623,8.568847741699217,4.405331054687499,9.901972616789173,dab
-2.480392919921875,8.667010009765624,4.3263223999023435,9.99932382986334,dab
-2.731784094238281,8.683769421386717,4.331110803222656,10.08112178733777,dab
-2.5450363647460934,8.607154968261717,4.3263223999023435,9.963804105533647,dab
-2.4133552734375,8.662221606445312,4.534617944335937,10.070805664696847,dab
-2.636016027832031,8.623914379882812,4.314351391601562,9.996704840133635,dab
-2.3223756103515623,8.789114294433594,4.264073156738281,10.041129340974983,dab
-3.1028853515624997,9.150638745117186,4.6351744140625,10.716665936631626,dab
-6.497863305664062,10.824185705566405,5.116408947753906,13.622146095543822,dab
-8.204929089355469,11.597512841796874,5.209782812499999,15.13158955398987,dab
-6.2584431396484375,9.955090502929687,6.758831286621094,13.562954612279052,dab
0.622492431640625,8.281543542480469,3.380612744140625,8.966604864679596,dab
3.9432501342773434,5.844246252441406,2.7269956909179687,7.559162743250001,dab
8.647856396484375,3.0885201416015624,1.637633935546875,9.327712572016196,dab
10.256759912109374,4.3622354248046875,-0.49799394531249996,11.156980763882437,dab
7.991845141601562,6.256048937988281,0.28730419921875,10.153338405900472,dab
5.3007624755859375,8.104372619628906,-0.7829039428710937,9.715548207081975,dab
5.511452221679687,8.367734802246094,0.26815058593749996,10.023322605270025,dab
4.927267016601562,8.571241943359375,1.0726023437499999,9.944577642731272,dab
5.0206408813476555,8.604760766601562,1.7190367919921874,10.109591000734286,dab
5.389347937011719,8.805873706054687,0.3711012573242187,10.330837287284384,dab
5.307945080566406,8.394071020507813,0.612915625,9.950395712684362,dab
5.3007624755859375,8.341398583984375,0.7038952880859375,9.908202750048371,dab
4.75009609375,8.164227661132813,0.6607996582031249,9.468615653354323,dab
5.494692810058593,8.310273962402343,0.4644751220703125,9.973366510166674,dab
5.272032055664062,8.291120349121094,0.8307879760742187,9.860385758211939,dab
5.386953735351562,8.327033374023436,1.1611878051757811,9.985344885270976,dab
