x,y,z,mag,hair-swipe
-0.8738836059570312,6.5409589355468745,7.4220251464843745,9.931478924526667,hair-swipe
-0.9959878906249999,6.495469104003906,7.615955480957031,10.059119675561096,hair-swipe
-0.8714894042968749,6.4739212890625,7.493851196289062,9.94127539055736,hair-swipe
-1.0989385620117187,6.421248852539062,7.4794859863281244,9.918811088481794,hair-swipe
-1.2569558715820313,6.155492468261718,7.307103466796875,9.636585840659864,hair-swipe
-0.6440402465820312,6.038176586914062,8.001421948242188,10.044755722653807,hair-swipe
-1.7118541870117185,6.746860278320312,7.582436657714843,10.292906005644074,hair-swipe
-2.118868469238281,7.137115148925781,8.79150849609375,11.520357541146309,hair-swipe
0.19393033447265623,6.9527616210937495,12.725181823730468,14.502025913002056,hair-swipe
1.9776105712890624,6.332663391113281,12.466608044433594,14.121964641308129,hair-swipe
1.1420341918945311,5.923254907226562,9.591171850585937,11.33047961292512,hair-swipe
1.7908628417968748,6.8569935546875,5.456385583496093,8.94414299767947,hair-swipe
1.4221557861328125,7.043741284179687,2.6575638427734374,7.661557539880848,hair-swipe
2.442085693359375,7.615955480957031,0.3232172241210937,8.004438131161894,hair-swipe
2.4947581298828125,8.013392956542969,-1.35990654296875,8.50221327703546,hair-swipe
2.1930887207031247,7.536946826171874,-1.388636962890625,7.971418833063764,hair-swipe
1.005564697265625,8.386888415527343,-2.612074011230469,8.84160552699787,hair-swipe
1.0558429321289062,7.3549875,-3.347093920898437,8.149459070257246,hair-swipe
0.8643067993164062,6.794744311523437,-5.9783215454101555,9.091529299443518,hair-swipe
0.105344873046875,7.187393383789062,-5.224148022460938,8.886025194438432,hair-swipe
-0.8283937744140625,8.793902697753905,-5.260061047363281,10.280428158643971,hair-swipe
-0.8978256225585937,9.730035546875,-4.027047192382812,10.568670289192113,hair-swipe
-0.25139117431640623,9.667786303710937,-0.6296750366210937,9.691531364469123,hair-swipe
-0.6727706665039062,10.424354028320312,-0.4165910888671875,10.454344810306841,hair-swipe
-2.195482922363281,10.884040747070312,-0.0143652099609375,11.10327404892507,hair-swipe
-2.6815058593749996,10.309432348632813,2.4684219116210935,10.934714251349702,hair-swipe
-1.6927005737304686,10.156203442382813,3.7804444213867185,10.968384731516757,hair-swipe
-1.62805712890625,9.18655177001953,5.45877978515625,10.809328387141449,hair-swipe
-2.327164013671875,9.49300958251953,3.6296097167968746,10.42626443059082,hair-swipe
-1.9584569580078124,9.344569079589844,3.5003228271484375,10.169011005690388,hair-swipe
-1.66636435546875,9.227253198242186,3.4907460205078125,10.00521261789766,hair-swipe
-1.936909143066406,8.889670764160156,3.191470812988281,9.641750322105118,hair-swipe
