x,y,z,mag,raise-hand
-4.563348364257812,8.645462194824217,0.09337386474609374,9.776343055270045,raise-hand
-4.896142395019531,8.659827404785156,0.055066638183593745,9.94825881084808,raise-hand
-4.623203405761719,8.55448253173828,0.229843359375,9.726562038393162,raise-hand
-4.685452648925781,8.607154968261717,0.009576806640625,9.799830349971545,raise-hand
-4.920084411621094,8.681375219726561,0.1388636962890625,9.979618702601133,raise-hand
-4.766855505371093,8.657433203124999,0.1149216796875,9.883686967327531,raise-hand
-4.857835168457031,8.55448253173828,-0.0718260498046875,9.837829683987412,raise-hand
-4.8123453369140625,8.55448253173828,0.20350714111328125,9.817293628287686,raise-hand
-4.759672900390624,8.542511523437499,0.21308394775390624,9.781328847123264,raise-hand
-4.898536596679687,8.99501563720703,-0.011971008300781249,10.242368398356357,raise-hand
-6.131550451660156,11.54244620361328,-0.1292868896484375,13.070604056599505,raise-hand
-6.5218053222656245,13.819331982421874,0.22026655273437498,15.282552092375598,raise-hand
-7.5537062377929685,12.801796276855468,-3.0310593017578125,15.170095132587518,raise-hand
-8.377311608886718,10.778695874023438,-4.838681555175781,14.483524216483927,raise-hand
-5.647921716308593,7.498639599609374,-4.970362646484375,10.622293556287511,raise-hand
-3.0430303100585934,6.342240197753906,-4.841075756835937,8.539324251799169,raise-hand
-4.00310517578125,5.609614489746093,-3.5529952636718747,7.753476711489545,raise-hand
0.45010991210937495,2.896984008789062,-1.8171990600585937,3.449250310435079,raise-hand
2.418143676757812,4.07971962890625,-4.857835168457031,6.788968523702602,raise-hand
1.5777788940429687,6.998251452636718,-5.485116003417969,9.03058177548774,raise-hand
-3.7612908081054686,6.256048937988281,-3.4261025756835934,8.063723439996485,raise-hand
-3.2034418212890623,7.589619262695312,-3.88818349609375,9.109463812670608,raise-hand
-3.2225954345703123,7.812280017089844,-4.297591979980469,9.480829986173529,raise-hand
-2.2098481323242187,8.291120349121094,-4.790797521972656,9.827402826183837,raise-hand
-2.4109610717773435,7.967903124999999,-5.279214660644531,9.85750074472098,raise-hand
-2.0757728393554684,7.999027746582031,-5.57370146484375,9.967919832663004,raise-hand
-2.6479870361328124,8.116343627929687,-5.446808776855469,10.126924265629325,raise-hand
-2.770091320800781,8.008604553222655,-5.250484240722656,9.968888482551675,raise-hand
-2.5043349365234375,7.742848168945312,-5.173869787597656,9.643252554021773,raise-hand
-2.7341782958984373,7.831433630371094,-5.104437939453125,9.739731533178823,raise-hand
-2.81558115234375,7.706935144042968,-4.9823336547851556,9.599374728987446,raise-hand
-2.8658593872070313,7.596801867675781,-5.482721801757812,9.797182605189889,raise-hand
-2.31758720703125,7.601590270996093,-5.4013189453125,9.608830910120602,raise-hand
-2.9041666137695312,7.524975817871093,-5.5545478515625,9.793490012011851,raise-hand
