x,y,z,mag,dab
-3.660734338378906,8.32463917236328,4.302380383300781,10.060371275894495,dab
-3.6942531616210936,8.322244970703125,3.852270471191406,9.886721173258309,dab
-3.584119885253906,8.2360537109375,4.094084838867187,9.87117149831579,dab
-3.3782185424804685,8.346186987304687,4.0988732421875,9.893025806260368,dab
-3.725377783203125,8.396465222167969,3.9432501342773434,9.99641383077641,dab
-3.526659045410156,8.425195642089843,4.029441394042968,9.982867502781447,dab
-3.651157531738281,8.360552197265624,4.034229797363281,9.975208991430005,dab
-3.6080619018554687,8.48505068359375,4.146757275390625,10.1098858397007,dab
-3.833116857910156,8.573636145019531,3.81156904296875,10.135486182857639,dab
-4.8889597900390624,9.050082275390624,4.007893579101562,11.039435128726554,dab
-7.963114721679687,11.022904443359375,2.999934680175781,13.925344754202136,dab
-10.802637890625,11.765106958007811,4.927267016601562,16.71504374455001,dab
-5.8226984375,9.251195214843749,5.9400143188476555,12.440747570195612,dab
-0.7278373046875,6.773196496582031,3.7134067749023436,7.758564802803189,dab
4.855440966796874,5.082890124511718,3.622427111816406,7.907784593698203,dab
8.02536396484375,2.779668127441406,1.4508862060546874,8.61615299596322,dab
9.713276135253906,4.627991809082031,0.21308394775390624,10.761572665433889,dab
7.829039428710937,7.963114721679687,-0.3806780639648437,11.173628337980741,dab
4.611232397460937,7.829039428710937,-0.19393033447265623,9.088175371015488,dab
4.88417138671875,8.525752111816406,0.699106884765625,9.850498954028206,dab
5.073313317871094,8.765172277832031,1.8171990600585937,10.289264575529254,dab
5.446808776855469,8.535328918457031,1.5514426757812498,10.243365656565908,dab
4.572925170898437,8.518569506835936,1.388636962890625,9.767598664776193,dab
4.723759875488281,8.530540515136718,1.2665326782226562,9.833012451261716,dab
5.173869787597656,8.52335791015625,1.2234370483398436,10.045564038663505,dab
