x,y,z,mag,point
-4.57771357421875,8.576030346679687,-1.3168109130859373,9.810084049363681,point
-4.278438366699218,8.690952026367187,-1.254561669921875,9.767886514794126,point
-4.378994836425781,8.597578161621094,-1.6232687255859375,9.78411709752561,point
-4.2137949218749995,8.616731774902343,-1.707065783691406,9.742597585555977,point
-4.3263223999023435,8.702923034667968,-1.6160861206054686,9.85239408491483,point
-4.881777185058594,8.56166513671875,-1.668758557128906,9.99592984768575,point
-4.168305090332031,8.329427575683594,-4.11802685546875,10.183922439168908,point
-6.794744311523437,8.214505895996094,-11.046846459960937,15.351855721191695,point
-6.816292126464844,7.632714892578124,-9.840168823242188,14.196798845324183,point
-4.168305090332031,5.533000036621093,-2.4516625,7.348435598495994,point
3.9647979492187497,5.140350964355468,-0.11252747802734374,6.492726179979453,point
10.560823522949217,-0.9193734375,5.135562561035156,11.779229338915346,point
16.11297717285156,-5.351040710449219,-3.5122938354492184,17.3377587376297,point
14.53040987548828,-0.14604630126953125,3.4165257690429685,14.927383863300912,point
10.218452685546874,-0.3591302490234375,-6.272808349609375,11.995577285543737,point
10.572794531249999,0.2442085693359375,-3.778050219726562,11.230195256011488,point
8.456320263671875,0.0430956298828125,-2.5857377929687497,8.842920873166822,point
9.466673364257812,0.5458779785156249,-2.47081611328125,9.799021360249547,point
9.167398156738281,0.2154781494140625,-3.4668040039062498,9.803384609334866,point
9.03332286376953,0.2657563842773437,-2.9855694702148434,9.517624361066392,point
9.217676391601563,0.47165772705078124,-2.896984008789062,9.673703293928083,point
9.342174877929686,0.6536170532226562,-2.6719290527343746,9.738719195301302,point
9.753977563476562,0.7733271362304687,-2.8802245971679685,10.199696412078449,point
9.634267480468749,0.6416460449218749,-2.6671406494140624,10.017208132805187,point
9.70369932861328,0.5602431884765625,-2.3822306518554686,10.007530962680253,point
9.394847314453125,0.38307226562499996,-2.540247961425781,9.739751543448428,point
9.629479077148437,0.2346317626953125,-2.6719290527343746,9.9960554332272,point
