x,y,z,mag,point
-4.6639048339843745,8.678981018066406,-0.9097966308593749,9.894667741866973,point
-4.862623571777344,8.501810095214843,-0.9097966308593749,9.836341433959312,point
-4.7117888671875,8.513781103515624,-0.9002198242187499,9.772196208603685,point
-4.707000463867187,8.456320263671875,-0.9959878906249999,9.729193062474664,point
-4.7117888671875,8.616731774902343,-1.0438719238281249,9.876167748824459,point
-4.745307690429687,8.552088330078124,-0.928950244140625,9.824413897958417,point
-4.594472985839843,8.461108666992187,-0.9983820922851562,9.679685361335773,point
-4.723759875488281,8.2743609375,-1.4628572143554686,9.63944539456969,point
-5.274426257324219,8.358157995605469,-4.031835595703125,10.673990617113805,point
-7.505822204589843,8.28633194580078,-11.02529864501953,15.702161452958697,point
-8.20971749267578,7.223306408691406,-9.100360510253905,14.22646049444407,point
-2.39420166015625,5.396530541992187,-4.460397692871093,7.399316931901161,point
9.246406811523437,1.6400281372070311,2.5641899780273434,9.734515984805492,point
19.61270144958496,2.7437551025390623,4.843469958496094,20.387384615298632,point
7.082048510742187,-0.6392518432617187,-4.821922143554687,8.591564885754059,point
10.012551342773437,-0.3064578125,-2.3439234252929686,10.287812100060613,point
10.587159741210938,0.8643067993164062,-1.8746598999023436,10.786534539395129,point
8.315062365722655,0.20350714111328125,0.09816226806640624,8.318131589077758,point
9.871293444824218,1.22583125,-2.645592834472656,10.292922712870197,point
9.507374792480467,0.6847416748046875,-0.9409212524414062,9.57832863338919,point
9.557653027343749,0.9744400756835937,-1.9297265380859374,9.799087169934989,point
9.79946739501953,0.6943184814453125,-1.438915197753906,9.92885271952679,point
10.046070166015625,0.7565677246093749,-1.2761094848632812,10.155017278162939,point
9.447519750976562,0.5434837768554687,-1.1947066284179686,9.538256024493323,point
10.218452685546874,0.9169792358398436,-1.6448165405273436,10.390526822914893,point
9.720458740234374,0.7398083129882812,-1.1109095703125,9.811664208174742,point
9.519345800781249,0.6296750366210937,-1.1109095703125,9.60461114257143,point
9.375693701171874,0.7206546997070312,-1.1468225952148436,9.473023679865848,point
9.775525378417969,0.9600748657226562,-0.28490999755859375,9.826688856303276,point
