x,y,z,mag,dab
-2.2385785522460937,9.504980590820312,2.1691467041015624,10.003053903201847,dab
-2.521094348144531,9.447519750976562,1.8818425048828125,9.957553784465448,dab
-2.1835119140624997,9.311050256347656,2.2936451904296873,9.83484567314942,dab
-2.310404602050781,9.445125549316407,1.9129671264648436,9.909985332706711,dab
-2.4157494750976563,9.430760339355468,2.2553379638671873,9.993079377051663,dab
-3.0502129150390624,9.624690673828125,2.3511060302734372,10.366589070640995,dab
-4.347870214843749,10.596736547851561,1.4772224243164063,11.548895486608306,dab
-5.549759448242187,12.07874737548828,0.8307879760742187,13.318640199187302,dab
-6.236895324707031,11.360486877441405,3.2632968627929686,13.364454040423245,dab
-4.074931225585937,11.930306872558592,3.5242648437499997,13.090367804441795,dab
0.44532150878906246,9.090783703613281,4.094084838867187,9.980089691977378,dab
5.4899044067382805,3.787627026367187,2.9185318237304685,7.280315713766748,dab
10.493785876464843,3.4452561889648434,-0.00718260498046875,11.044880434776461,dab
9.076418493652342,4.673481640625,0.2609679809570312,10.212291985850092,dab
4.247313745117188,8.973467822265624,-2.2170307373046874,10.172414860634209,dab
4.92247861328125,8.896853369140624,-0.8068459594726562,10.199793918139598,dab
5.710170959472656,9.018957653808593,0.11252747802734374,10.675219528464446,dab
4.7884033203125,8.652644799804687,0.4525041137695312,9.89958728243482,dab
4.690241052246093,8.966285217285156,0.229843359375,10.1215344536157,dab
5.015852478027344,8.80347950439453,-0.06943184814453125,10.132366369568581,dab
5.1523219726562495,8.681375219726561,0.05027823486328125,10.095307093719327,dab
4.517858532714843,8.283937744140625,0.3687070556640625,9.443019388062192,dab
