x,y,z,mag,dab
-2.408566870117187,9.160215551757812,2.9041666137695312,9.906812153413698,dab
-2.7557261108398436,9.131485131835937,2.8706477905273435,9.96085668244277,dab
-2.7724855224609373,9.112331518554686,2.901772412109375,9.956984724703544,dab
-2.683900061035156,9.138667736816405,3.071760729980469,10.007711103134609,dab
-2.7269956909179687,9.066841687011719,2.8323405639648436,9.882624992677775,dab
-2.896984008789062,9.119514123535156,2.9640216552734375,10.017159206554851,dab
-2.9831752685546875,9.435548742675781,2.8012159423828122,10.284732641842785,dab
-5.025429284667968,10.692504614257812,2.521094348144531,12.080584055970526,dab
-7.589619262695312,12.15536182861328,1.5825672973632812,14.417338901054807,dab
-5.528211633300781,12.181698046874999,2.1595698974609374,13.55059531200824,dab
-3.318363500976562,10.417171423339843,3.7708676147460936,11.564966033491087,dab
0.5219359619140624,7.438784558105469,4.754884497070313,8.844029592370614,dab
4.747701892089843,4.2497079467773435,2.750937707519531,6.940342150046264,dab
8.40125362548828,3.469198205566406,1.6472107421875,9.237407747764685,dab
10.62307276611328,5.317521887207031,1.3359645263671873,11.95451861141949,dab
5.008669873046875,8.135497241210937,-0.9648632690429687,9.602294016893381,dab
5.317521887207031,8.427589843749999,-0.201112939453125,9.96698329535168,dab
6.095637426757812,8.180987072753906,0.9097966308593749,10.242708383654207,dab
5.722141967773437,8.48505068359375,1.3144167114257812,10.31826948154506,dab
5.487510205078125,8.279149340820313,1.5849614990234373,10.05828936806993,dab
5.456385583496093,8.365340600585936,0.9864110839843749,10.03613839214081,dab
5.104437939453125,8.111555224609374,0.9145850341796874,9.627516846225799,dab
5.595249279785156,7.996633544921875,0.6488286499023437,9.7813056987112,dab
