x,y,z,mag,dab
-2.370259643554687,8.2743609375,5.05655390625,9.982580683806267,dab
-2.626439221191406,8.315062365722655,4.979939453125,10.041824639240653,dab
-2.5665841796874997,8.195352282714843,5.099649536132812,9.987871584106454,dab
-2.6575638427734374,8.21690009765625,4.886565588378906,9.922631507962437,dab
-2.6288334228515624,8.327033374023436,4.867411975097656,9.997097044268685,dab
-2.6431986328124997,8.322244970703125,4.8506525634765625,9.988748202675701,dab
-2.760514514160156,8.379705810546875,5.183446594238281,10.232694095374999,dab
-4.182670300292968,9.402029919433593,5.5641246582031245,11.698392225382998,dab
-7.9655089233398435,11.966219897460936,6.581660363769531,15.810060220828117,dab
-8.336610180664062,10.733206042480468,6.694187841796874,15.149684224958355,dab
-2.3223756103515623,8.039729174804688,6.4356140625,10.556884106648571,dab
3.423708374023437,4.721365673828124,4.563348364257812,7.405215807114277,dab
7.484274389648437,2.7940333374023436,1.1755530151367186,8.07483190669999,dab
9.421183532714844,2.6192566162109374,-1.9009961181640624,9.961575709692566,dab
8.499415893554687,4.747701892089843,-2.480392919921875,10.046546313284086,dab
7.1203557373046875,7.005434057617187,-2.1787235107421874,10.223620117045202,dab
5.078101721191406,8.63827958984375,-1.5059528442382812,10.132861655630535,dab
5.137956762695312,8.262389929199218,0.5386953735351562,9.744530760530614,dab
5.755660791015624,8.212111694335936,0.08140285644531249,10.028610873222727,dab
5.796362219238281,8.264784130859374,-0.3327940307617187,10.100258589423762,dab
5.530605834960937,7.917624890136718,-0.12689268798828124,9.658803577922129,dab
6.394912634277343,8.343792785644531,-0.47884033203125,10.52345350697163,dab
5.6766521362304685,8.415618835449218,-0.5315127685546874,10.165113166240417,dab
5.221753820800781,7.8553756469726554,0.0047884033203125,9.432585141354673,dab
